X_Value,Voltage_0,Voltage_1,Voltage_2,Voltage_3
82.62,0.031242,8.032759,1.370235,-4.550715
82.625,0.041442,8.032759,1.377884,-4.423269
82.63,0.043992,8.025112,1.400832,-4.474247
82.635,0.036342,8.037857,1.388083,-4.49209
82.64,7.579193,8.032759,1.400832,-4.461503
82.645,0.036342,8.032759,1.472225,-4.49209
82.65,0.033792,8.037857,1.393183,-4.430916
82.655,0.041442,8.032759,1.390633,-4.18367
82.66,0.033792,8.035308,1.395733,-4.010344
82.665,7.571543,8.037857,1.411031,-4.563459
82.67,0.041442,8.032759,1.403382,-4.545617
82.675,0.033792,8.032759,1.400832,-4.532872
82.68,0.041442,8.032759,1.390633,-4.377388
82.685,0.038892,8.025112,1.398282,-4.392682
82.69,7.568993,8.037857,1.400832,-4.367193
82.695,0.036342,8.032759,1.426329,-4.4666
82.7,0.036342,8.035308,1.673654,-4.53797
82.705,0.033792,8.037857,1.398282,-4.400328
82.71,0.041442,8.032759,1.393183,-4.474247
82.715,7.574093,8.032759,1.400832,-4.351899
82.72,0.031242,8.035308,1.459476,-4.509932
82.725,7.579193,8.022563,1.569114,-4.356997
82.73,0.041442,8.032759,1.492622,-4.145437
82.735,0.036342,8.032759,1.426329,-4.153083
82.74,7.571543,8.032759,1.439078,-4.214257
82.745,0.031242,8.037857,1.441628,-4.535421
82.75,7.579193,8.032759,1.413581,-4.540519
82.755,0.031242,8.025112,1.405932,-4.540519
82.76,0.036342,8.037857,1.400832,-4.39778
82.765,7.579193,8.032759,1.400832,-4.107203
82.77,0.028692,8.032759,1.405932,-4.42072
82.775,7.574093,8.037857,1.393183,-4.402877
82.78,0.043992,8.032759,1.395733,-4.458954
82.785,0.031242,8.032759,1.398282,-4.402877
82.79,7.576643,8.037857,1.41868,-4.30347
82.795,0.036342,8.027661,1.400832,-4.193866
82.8,7.568993,8.032759,1.400832,-4.392682
82.805,0.041442,8.032759,1.393183,-4.280529
82.81,0.038892,8.025112,1.398282,-4.30347
82.815,7.571543,8.037857,1.395733,-4.323861
82.82,0.031242,8.035308,1.400832,-4.117399
82.825,7.574093,8.032759,1.395733,-4.543068
82.83,0.043992,8.027661,1.398282,-4.453856
82.835,0.033792,8.032759,1.400832,-4.647574
82.84,7.574093,8.027661,1.398282,-4.471698
82.845,0.041442,8.027661,1.398282,-4.30347
82.85,7.574093,8.032759,1.405932,-4.34935
82.855,0.031242,8.037857,1.319241,-4.206611
82.86,0.033792,8.027661,1.377884,-4.308567
82.865,7.568993,8.03021,1.405932,-4.318763
82.87,0.033792,8.037857,1.390633,-4.06642
82.875,7.579193,8.027661,1.390633,-4.127594
82.88,0.036342,8.032759,1.400832,-4.522677
82.885,0.028692,8.037857,1.398282,-4.428367
82.89,7.574093,8.032759,1.393183,-4.306019
82.895,0.041442,8.027661,1.411031,-4.239747
82.9,7.568993,8.037857,1.395733,-4.20916
82.905,0.038892,8.032759,1.390633,-4.290725
82.91,0.041442,8.025112,1.400832,-4.60934
82.915,7.574093,8.032759,1.42378,-4.660318
82.92,0.033792,8.032759,1.400832,-4.606791
82.925,7.574093,8.035308,1.400832,-4.056225
82.93,0.038892,8.035308,1.393183,-4.170926
82.935,0.038892,8.025112,1.395733,-4.104654
82.94,7.574093,8.032759,1.400832,-4.247393
82.945,0.028692,8.035308,1.398282,-4.262687
82.95,7.574093,8.032759,1.395733,-4.181122
82.955,0.041442,8.027661,1.398282,-4.109752
82.96,0.033792,8.032759,1.395733,-4.739335
82.965,7.568993,8.032759,1.408481,-4.453856
82.97,0.038892,8.037857,1.393183,-4.410524
82.975,7.579193,8.032759,1.393183,-4.328959
82.98,0.041442,8.027661,1.395733,-4.34935
82.985,0.033792,8.027661,1.403382,-4.553264
82.99,7.574093,8.032759,1.263146,-4.527774
82.995,0.031242,8.037857,1.413581,-4.555812
83,7.571543,8.037857,1.492622,-4.512481
83.005,0.043992,8.03021,1.533418,-4.170926
83.01,0.033792,8.027661,1.41868,-4.328959
83.015,0.227591,8.027661,1.456926,-4.285627
83.02,0.031242,8.032759,1.400832,-4.178573
83.025,7.574093,8.035308,1.395733,-4.017991
83.03,0.038892,8.032759,1.395733,-4.099556
83.035,0.041442,8.032759,1.398282,-4.497187
83.04,0.105192,8.032759,1.413581,-4.550715
83.045,0.026142,8.037857,1.500272,-4.629731
83.05,7.574093,8.032759,1.393183,-4.438562
83.055,0.041442,8.032759,1.395733,-4.390133
83.06,0.031242,8.032759,1.403382,-4.451307
83.065,0.066942,8.037857,1.411031,-4.441111
83.07,0.038892,8.032759,1.398282,-4.494638
83.075,7.574093,8.032759,1.398282,-4.471698
83.08,0.031242,8.032759,1.400832,-4.553264
83.085,0.028692,8.032759,1.398282,-4.39778
83.09,0.054192,8.037857,1.472225,-4.227002
83.095,0.038892,8.035308,1.472225,-4.280529
83.1,7.574093,8.025112,1.400832,-4.030735
83.105,0.028692,8.032759,1.398282,-4.198964
83.11,0.033792,8.032759,1.393183,-4.247393
83.115,0.054192,8.025112,1.400832,-4.639927
83.12,0.033792,8.032759,1.347288,-4.642476
83.125,7.574093,8.037857,1.398282,-4.553264
83.13,0.041442,8.025112,1.316691,-4.474247
83.135,0.033792,8.035308,1.365136,-4.494638
83.14,0.038892,8.037857,1.42123,-4.474247
83.145,0.041442,8.032759,1.372785,-4.49209
83.15,7.571543,8.025112,1.393183,-4.471698
83.155,0.031242,8.032759,1.370235,-4.461503
83.16,0.033792,8.037857,1.413581,-4.469149
83.165,0.051642,8.032759,1.405932,-4.331508
83.17,0.031242,8.027661,1.403382,-4.481894
83.175,7.574093,8.035308,1.395733,-4.260138
83.18,0.041442,8.027661,1.390633,-3.938974
83.185,0.041442,8.025112,1.405932,-4.318763
83.19,0.041442,8.037857,1.395733,-4.688356
83.195,0.033792,8.032759,1.500272,-4.550715
83.2,7.579193,8.025112,1.377884,-4.56091
83.205,0.033792,8.025112,1.400832,-4.502285
83.21,0.031242,8.032759,1.393183,-4.573655
83.215,0.043992,8.03021,1.459476,-4.555812
83.22,0.041442,8.025112,1.390633,-4.535421
83.225,7.576643,8.035308,1.400832,-4.497187
83.23,0.031242,8.037857,1.395733,-4.461503
83.235,0.036342,8.037857,1.390633,-4.400328
83.24,0.046542,8.027661,1.395733,-4.249942
83.245,0.036342,8.025112,1.403382,-4.507383
83.25,7.574093,8.037857,1.390633,-4.331508
83.255,0.041442,8.032759,1.395733,-4.010344
83.26,0.033792,8.027661,1.426329,-4.351899
83.265,0.036342,8.032759,1.398282,-4.543068
83.27,0.033792,8.035308,1.393183,-4.578753
83.275,7.581743,8.025112,1.408481,-4.522677
83.28,0.041442,8.027661,1.400832,-4.49209
83.285,0.028692,8.035308,1.395733,-4.629731
83.29,0.043992,8.032759,1.390633,-4.596595
83.295,0.041442,8.025112,1.390633,-4.504834
83.3,7.579193,8.025112,1.400832,-4.545617
83.305,0.031242,8.037857,1.403382,-4.471698
83.31,0.036342,8.03021,1.393183,-4.288176
83.315,0.041442,8.032759,1.393183,-4.339154
83.32,0.036342,8.025112,1.395733,-4.540519
83.325,7.574093,8.032759,1.403382,-4.30347
83.33,0.038892,8.03021,1.390633,-4.16073
83.335,0.038892,8.025112,1.398282,-4.400328
83.34,0.041442,8.032759,1.400832,-4.42072
83.345,0.031242,8.035308,1.398282,-4.507383
83.35,7.579193,8.027661,1.393183,-4.543068
83.355,0.033792,8.032759,1.395733,-4.594046
83.36,0.028692,8.035308,1.395733,-4.535421
83.365,0.043992,8.032759,1.390633,-4.588948
83.37,0.033792,8.032759,1.403382,-4.56091
83.375,7.568993,8.037857,1.400832,-4.502285
83.38,0.038892,8.032759,1.390633,-4.471698
83.385,0.033792,8.025112,1.405932,-4.364644
83.39,0.036342,8.037857,1.395733,-4.249942
83.395,0.041442,8.03021,1.390633,-4.351899
83.4,7.574093,8.032759,1.400832,-4.308567
83.405,0.031242,8.035308,1.398282,-4.053676
83.41,0.041442,8.027661,1.398282,-4.594046
83.415,0.038892,8.032759,1.395733,-4.410524
83.42,0.033792,8.032759,1.390633,-4.356997
83.425,7.579193,8.025112,1.398282,-4.471698
83.43,0.033792,8.032759,1.403382,-4.545617
83.435,0.033792,8.032759,1.395733,-4.566008
83.44,0.046542,8.025112,1.398282,-4.525225
83.445,0.031242,8.032759,1.400832,-4.545617
83.45,7.574093,8.032759,1.390633,-4.53797
83.455,0.041442,8.032759,1.393183,-4.499736
83.46,0.028692,8.025112,1.400832,-4.379937
83.465,0.041442,8.037857,1.390633,-4.39778
83.47,0.038892,8.032759,1.426329,-4.336606
83.475,7.574093,8.032759,1.400832,-4.323861
83.48,0.031242,8.032759,1.395733,-4.18367
83.485,0.036342,8.037857,1.393183,-4.588948
83.49,0.049092,8.032759,1.398282,-4.464051
83.495,0.041442,8.025112,1.395733,-4.448758
83.5,7.571543,8.032759,1.390633,-4.336606
83.505,0.041442,8.032759,1.398282,-4.37229
83.51,0.033792,8.025112,1.403382,-4.446209
83.515,0.043992,8.025112,1.388083,-4.639927
83.52,0.041442,8.022563,1.390633,-4.520128
83.525,7.568993,8.020014,1.395733,-4.535421
83.53,0.038892,8.027661,1.388083,-4.484443
83.535,0.033792,8.017465,1.403382,-4.425818
83.54,0.038892,8.020014,1.403382,-4.316214
83.545,0.041442,8.025112,1.446727,-4.458954
83.55,7.571543,8.017465,1.403382,-4.224453
83.555,0.033792,8.022563,1.388083,-4.168377
83.56,0.041442,8.017465,1.393183,-4.150535
83.565,0.041442,8.022563,1.395733,-4.604242
83.57,0.038892,8.027661,1.388083,-4.535421
83.575,7.571543,8.022563,1.347288,-4.400328
83.58,0.031242,8.027661,1.375335,-4.334057
83.585,0.036342,8.022563,1.375335,-4.351899
83.59,0.046542,8.022563,1.357487,-4.425818
83.595,0.031242,8.027661,1.360036,-4.530323
83.6,7.579193,8.017465,1.372785,-4.453856
83.605,0.036342,8.022563,1.344738,-4.44366
83.61,0.028692,8.027661,1.395733,-4.356997
83.615,0.043992,8.022563,1.390633,-4.221904
83.62,0.041442,8.017465,1.411031,-4.499736
83.625,7.568993,8.027661,1.400832,-4.280529
83.63,0.033792,8.020014,1.390633,-4.147986
83.635,0.033792,8.025112,1.390633,-4.132692
83.64,0.046542,8.022563,1.395733,-4.135241
83.645,0.028692,8.027661,1.390633,-4.543068
83.65,7.574093,8.027661,1.311591,-4.512481
83.655,0.036342,8.022563,1.349837,-4.499736
83.66,0.041442,8.017465,1.357487,-4.267785
83.665,0.043992,8.020014,1.298843,-4.196415
83.67,0.028692,8.027661,1.32944,-4.387584
83.675,7.574093,8.020014,1.339638,-4.308567
83.68,0.033792,8.025112,1.400832,-4.418171
83.685,0.028692,8.020014,1.388083,-4.275432
83.69,0.046542,8.025112,1.380434,-4.257589
83.695,0.036342,8.014916,1.388083,-4.32641
83.7,7.568993,8.022563,1.390633,-4.402877
83.705,0.036342,8.027661,1.377884,-4.170926
83.71,0.041442,8.022563,1.380434,-4.260138
83.715,0.041442,8.025112,1.390633,-4.211709
83.72,0.036342,8.020014,1.388083,-4.196415
83.725,7.579193,8.017465,1.288644,-4.586399
83.73,0.038892,8.012367,1.370235,-4.451307
83.735,0.028692,8.017465,1.370235,-4.637378
83.74,0.051642,8.012367,1.352387,-4.257589
83.745,0.036342,8.007269,1.360036,-4.321312
83.75,7.571543,8.012367,1.375335,-4.300921
83.755,0.038892,8.012367,1.339638,-4.181122
83.76,0.038892,8.007269,1.393183,-4.354448
83.765,0.046542,8.014916,1.390633,-4.237198
83.77,0.036342,8.009818,1.390633,-4.094458
83.775,7.579193,8.007269,1.390633,-4.130143
83.78,0.031242,8.014916,1.390633,-4.616986
83.785,0.041442,8.007269,1.390633,-4.359546
83.79,0.049092,8.009818,1.395733,-4.280529
83.795,0.033792,8.017465,1.390633,-4.280529
83.8,7.579193,8.009818,1.319241,-4.135241
83.805,0.036342,8.007269,1.370235,-4.295823
83.81,0.028692,8.017465,1.370235,-4.568557
83.815,0.043992,8.012367,1.32689,-4.642476
83.82,0.041442,8.007269,1.349837,-4.555812
83.825,7.568993,8.009818,1.360036,-3.967012
83.83,0.031242,8.020014,1.265696,-4.219355
83.835,0.041442,8.007269,1.388083,-4.048578
83.84,0.049092,8.012367,1.390633,-4.2321
83.845,0.033792,8.022563,1.395733,-4.285627
83.85,7.579193,8.012367,1.390633,-4.150535
83.855,0.036342,8.007269,1.367686,-4.198964
83.86,0.033792,8.012367,1.362586,-4.586399
83.865,0.049092,8.012367,1.370235,-4.44366
83.87,0.038892,8.007269,1.403382,-4.402877
83.875,7.576643,8.012367,1.400832,-4.318763
83.88,0.036342,8.017465,1.395733,-4.298372
83.885,0.033792,8.012367,1.398282,-4.581302
83.89,0.046542,8.012367,1.431429,-4.51503
83.895,0.028692,8.017465,1.51302,-4.474247
83.9,7.579193,8.012367,1.395733,-4.390133
83.905,0.036342,8.007269,1.403382,-4.084263
83.91,0.031242,8.012367,1.377884,-4.379937
83.915,0.043992,8.012367,1.479874,-4.239747
83.92,0.038892,8.007269,1.360036,-4.153083
83.925,7.574093,8.007269,1.380434,-4.061322
83.93,0.028692,8.017465,1.32689,-4.058774
83.935,0.033792,8.012367,1.301392,-4.51503
83.94,0.051642,8.012367,1.477324,-4.499736
83.945,0.028692,8.007269,1.405932,-4.583851
83.95,7.579193,7.997073,1.398282,-4.402877
83.955,0.031242,8.002171,1.400832,-4.387584
83.96,0.033792,8.002171,1.390633,-4.453856
83.965,0.056742,7.997073,1.400832,-4.42072
83.97,0.031242,8.002171,1.398282,-4.471698
83.975,7.571543,8.00472,1.390633,-4.456405
83.98,0.043992,7.997073,1.393183,-4.525225
83.985,0.028692,8.007269,1.283544,-4.390133
83.99,0.051642,8.002171,1.459476,-4.214257
83.995,0.041442,8.002171,1.497722,-4.249942
84,7.574093,8.002171,1.303942,-4.023089
84.005,0.031242,8.007269,1.400832,-4.145437
84.01,0.033792,8.002171,1.390633,-4.216806
84.015,0.056742,7.997073,1.586963,-4.596595
84.02,0.028692,8.00472,1.643057,-4.606791
84.025,7.574093,8.007269,1.393183,-4.525225
84.03,0.043992,8.002171,1.398282,-4.44366
84.035,0.033792,8.002171,1.400832,-4.502285
84.04,0.054192,8.007269,1.484973,-4.471698
84.045,0.038892,7.997073,1.400832,-4.446209
84.05,7.576643,7.999622,1.405932,-4.4666
84.055,0.036342,8.00472,1.393183,-4.441111
84.06,0.041442,7.997073,1.400832,-4.44366
84.065,0.049092,8.007269,1.398282,-4.339154
84.07,0.033792,8.002171,1.390633,-4.481894
84.075,7.574093,7.999622,1.400832,-4.265236
84.08,0.028692,8.007269,1.398282,-3.969561
84.085,0.038892,7.997073,1.400832,-4.334057
84.09,0.056742,8.002171,1.400832,-4.683258
84.095,0.036342,8.00472,1.482424,-4.563459
84.1,7.579193,7.997073,1.398282,-4.53797
84.105,0.031242,8.002171,1.403382,-4.553264
84.11,0.043992,8.002171,1.393183,-4.555812
84.115,0.054192,8.002171,1.454376,-4.525225
84.12,0.033792,8.007269,1.459476,-4.525225
84.125,7.574093,7.999622,1.390633,-4.479345
84.13,0.036342,7.997073,1.400832,-4.430916
84.135,0.028692,8.007269,1.400832,-4.392682
84.14,0.059292,8.007269,1.408481,-4.293274
84.145,0.041442,7.997073,1.400832,-4.540519
84.15,7.574093,8.00472,1.403382,-4.32641
84.155,0.031242,8.009818,1.398282,-3.931328
84.16,0.033792,7.991975,1.431429,-4.382486
84.165,0.072042,7.989426,1.400832,-4.456405
84.17,0.033792,7.997073,1.393183,-4.481894
84.175,7.574093,7.986877,1.398282,-4.438562
84.18,0.028692,7.991975,1.395733,-4.476796
84.185,0.033792,7.997073,1.390633,-4.604242
84.19,0.087342,7.991975,1.405932,-4.594046
84.195,0.033792,7.984328,1.398282,-4.522677
84.2,7.576643,7.989426,1.403382,-4.512481
84.205,0.036342,7.989426,1.400832,-4.458954
84.21,0.041442,7.984328,1.400832,-4.257589
84.215,0.084792,7.989426,1.393183,-4.270334
84.22,0.031242,7.994524,1.400832,-4.497187
84.225,7.574093,7.991975,1.393183,-4.402877
84.23,0.041442,7.986877,1.405932,-4.104654
84.235,0.031242,7.991975,1.395733,-4.37229
84.24,0.112842,7.997073,1.388083,-4.385035
84.245,0.038892,7.989426,1.398282,-4.441111
84.25,7.571543,7.984328,1.408481,-4.543068
84.255,0.033792,7.997073,1.393183,-4.604242
84.26,0.038892,7.989426,1.398282,-4.525225
84.265,0.133241,7.991975,1.405932,-4.60934
84.27,0.033792,7.997073,1.403382,-4.586399
84.275,7.579193,7.989426,1.400832,-4.502285
84.28,0.038892,7.984328,1.413581,-4.441111
84.285,0.028692,7.989426,1.400832,-4.356997
84.29,0.145991,7.997073,1.382984,-4.290725
84.295,0.041442,7.986877,1.400832,-4.436013
84.3,7.571543,7.989426,1.403382,-4.369741
84.305,0.036342,7.997073,1.411031,-4.074067
84.31,0.041442,7.981779,1.403382,-4.65522
84.315,0.31684,7.991975,1.372785,-4.34935
84.32,0.033792,7.997073,1.400832,-4.359546
84.325,7.576643,7.984328,1.441628,-4.438562
84.33,0.036342,7.991975,1.42123,-4.461503
84.335,0.031242,7.994524,1.411031,-4.566008
84.34,0.699338,7.986877,1.395733,-4.563459
84.345,0.033792,7.991975,1.52067,-4.563459
84.35,7.571543,7.994524,1.456926,-4.548166
84.355,0.036342,7.989426,1.395733,-4.507383
84.36,0.033792,7.991975,1.42123,-4.280529
84.365,0.775837,7.981779,1.365136,-4.390133
84.37,0.041442,7.986877,1.439078,-4.346801
84.375,7.574093,7.974132,1.426329,-4.402877
84.38,0.033792,7.97923,1.395733,-4.191317
84.385,0.036342,7.981779,1.439078,-4.486992
84.39,4.348364,7.974132,1.286094,-4.481894
84.395,0.031242,7.986877,1.492622,-4.362095
84.4,7.579193,7.976681,1.395733,-4.369741
84.405,0.036342,7.981779,1.403382,-4.339154
84.41,0.031242,7.984328,1.398282,-4.471698
84.415,7.574093,7.97923,1.273345,-4.555812
84.42,0.033792,7.981779,1.395733,-4.553264
84.425,7.568993,7.986877,1.398282,-4.520128
84.43,0.036342,7.97923,1.393183,-4.410524
84.435,0.041442,7.971583,1.395733,-4.369741
84.44,7.568993,7.984328,1.337089,-4.400328
84.445,0.033792,7.97923,1.398282,-4.476796
84.45,7.581743,7.974132,1.400832,-4.262687
84.455,0.036342,7.981779,1.400832,-4.191317
84.46,0.033792,7.986877,1.390633,-4.107203
84.465,7.579193,7.981779,1.398282,-4.543068
84.47,0.041442,7.974132,1.398282,-4.530323
84.475,7.574093,7.97923,1.400832,-4.481894
84.48,0.033792,7.986877,1.390633,-4.367193
84.485,0.041442,7.976681,1.398282,-4.354448
84.49,7.574093,7.981779,1.400832,-4.39778
84.495,0.033792,7.981779,1.393183,-4.555812
84.5,7.581743,7.974132,1.395733,-4.461503
84.505,0.031242,7.97923,1.398282,-4.362095
84.51,0.036342,7.986877,1.398282,-4.42072
84.515,7.574093,7.974132,1.398282,-4.331508
84.52,0.026142,7.97923,1.398282,-4.520128
84.525,7.571543,7.986877,1.395733,-4.313665
84.53,0.041442,7.97923,1.398282,-4.132692
84.535,0.028692,7.97923,1.395733,-4.002697
84.54,7.574093,7.984328,1.395733,-4.158181
84.545,0.033792,7.976681,1.398282,-4.545617
84.55,7.571543,7.97923,1.405932,-4.527774
84.555,0.036342,7.97923,1.390633,-4.520128
84.56,0.038892,7.974132,1.395733,-4.34935
84.565,7.571543,7.97923,1.405932,-4.163279
84.57,0.028692,7.986877,1.395733,-4.311116
84.575,7.579193,7.981779,1.393183,-4.37229
84.58,0.036342,7.981779,1.400832,-4.451307
84.585,0.026142,7.986877,1.400832,-4.354448
84.59,7.574093,7.97923,1.400832,-4.267785
84.595,0.041442,7.974132,1.393183,-4.229551
84.6,7.571543,7.981779,1.400832,-4.390133
84.605,0.031242,7.981779,1.400832,-4.260138
84.61,0.033792,7.986877,1.393183,-4.272883
84.615,7.581743,7.97923,1.395733,-4.257589
84.62,0.033792,7.976681,1.400832,-4.119948
84.625,7.566443,7.97923,1.398282,-4.573655
84.63,0.038892,7.986877,1.393183,-4.351899
84.635,0.038892,7.976681,1.400832,-4.629731
84.64,7.571543,7.97923,1.395733,-4.42072
84.645,0.036342,7.981779,1.398282,-4.30347
84.65,7.579193,7.974132,1.398282,-4.318763
84.655,0.033792,7.981779,1.398282,-4.186219
84.66,0.041442,7.976681,1.390633,-4.311116
84.665,7.571543,7.981779,1.398282,-4.135241
84.67,0.033792,7.97923,1.393183,-4.012893
84.675,7.576643,7.974132,1.403382,-4.119948
84.68,0.038892,7.986877,1.398282,-4.517579
84.685,0.041442,7.974132,1.395733,-4.382486
84.69,7.568993,7.986877,1.395733,-4.298372
84.695,0.036342,7.97923,1.390633,-4.191317
84.7,7.571543,7.976681,1.400832,-4.178573
84.705,0.036342,7.986877,1.390633,-4.25504
84.71,0.038892,7.974132,1.398282,-4.586399
84.715,7.571543,7.97923,1.400832,-4.634829
84.72,0.033792,7.986877,1.395733,-4.586399
84.725,7.571543,7.97923,1.390633,-4.040931
84.73,0.043992,7.976681,1.395733,-4.170926
84.735,0.031242,7.981779,1.398282,-4.119948
84.74,7.574093,7.97923,1.390633,-4.227002
84.745,0.033792,7.97923,1.398282,-4.237198
84.75,7.571543,7.97923,1.395733,-4.140339
84.755,0.038892,7.986877,1.388083,-4.035833
84.76,0.038892,7.97923,1.393183,-4.716394
84.765,7.574093,7.974132,1.398282,-4.42072
84.77,0.031242,7.97923,1.393183,-4.392682
84.775,7.574093,7.97923,1.354937,-4.32641
84.78,0.043992,7.981779,1.365136,-4.32641
84.785,0.041442,7.974132,1.367686,-4.458954
84.79,7.579193,7.974132,1.385534,-4.44366
84.795,0.031242,7.976681,1.390633,-4.530323
84.8,7.568993,7.981779,1.344738,-4.486992
84.805,0.033792,7.986877,1.370235,-4.227002
84.81,0.038892,7.976681,1.388083,-4.242296
84.815,7.568993,7.97923,1.525769,-4.257589
84.82,0.036342,7.986877,1.390633,-4.142888
84.825,7.579193,7.97923,1.372785,-3.92623
84.83,0.038892,7.974132,1.388083,-4.102105
84.835,0.033792,7.981779,1.385534,-4.351899
84.84,7.568993,7.986877,1.360036,-4.56091
84.845,0.033792,7.97923,1.398282,-4.586399
84.85,7.579193,7.974132,1.400832,-4.453856
84.855,0.036342,7.97923,1.400832,-4.410524
84.86,0.026142,7.986877,1.398282,-4.42072
84.865,7.579193,7.97923,1.390633,-4.441111
84.87,0.041442,7.974132,1.398282,-4.51503
84.875,7.574093,7.981779,1.405932,-4.471698
84.88,0.031242,7.986877,1.395733,-4.509932
84.885,0.033792,7.986877,1.268246,-4.436013
84.89,7.579193,7.97923,1.388083,-4.119948
84.895,0.036342,7.974132,1.42378,-4.321312
84.9,7.568993,7.976681,1.403382,-3.992502
84.905,0.038892,7.984328,1.298843,-4.242296
84.91,0.041442,7.97923,1.268246,-4.201513
84.915,7.581743,7.97923,1.41868,-4.647574
84.92,0.028692,7.976681,1.459476,-4.530323
